job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level
9291,Financial Analyst,Manufacturing,India,2025,75.3,75.43,2.46,94488.8,89725.7,-5.04,-0.23,64.03,22.64,5
9292,Data Analyst,Energy,UK,2020,14.98,15.22,23.55,43261.51,40728.91,-5.85,3.8,91.48,45.15,2
9293,Mechanical Engineer,Energy,Singapore,2022,10.92,9.71,95.78,89566.91,77109.27,-13.91,-5.62,47.53,21.18,4
9294,HR Manager,Technology,USA,2020,62.44,62.65,75.14,60525.81,55488.28,-8.32,5.24,19.34,43.47,5
9295,Data Analyst,Education,Canada,2026,48.67,46.66,82.02,69487.14,74203.06,6.79,-1.11,99.82,48.6,2
9296,Teacher,Technology,Japan,2024,24.75,28.2,39.43,62717.07,70027.15,11.66,4.69,30.97,42.38,2
9297,HR Manager,Finance,India,2023,41.1,46.57,67.6,123658.39,133492.4,7.95,21.59,21.92,83.29,3
9298,Customer Support Rep,Retail,UK,2022,67.51,72.94,77.87,67403.98,77615.62,15.15,-18.0,40.85,25.85,1
9299,Data Analyst,Retail,Japan,2022,54.38,59.9,83.18,113603.4,101013.91,-11.08,-7.06,57.5,83.56,3
9300,Teacher,Transportation,UK,2022,34.24,37.88,30.57,70623.05,76280.02,8.01,16.32,28.74,82.7,5
9301,Accountant,Healthcare,Germany,2026,64.92,72.65,47.04,69436.75,71377.13,2.79,16.08,93.79,25.38,1
9302,Teacher,Retail,UK,2025,78.29,74.51,38.45,58658.0,45568.78,-22.31,0.58,24.33,71.32,1
9303,Data Analyst,Transportation,Brazil,2022,62.88,56.43,49.77,99385.68,106533.57,7.19,3.13,51.54,98.28,4
9304,Software Engineer,Manufacturing,Brazil,2026,20.66,17.14,57.5,128800.81,113383.63,-11.97,0.76,76.44,27.09,5
9305,Mechanical Engineer,Finance,Australia,2024,63.88,57.81,55.73,136521.26,143953.87,5.44,-0.01,33.89,66.07,2
9306,Customer Support Rep,Retail,Singapore,2023,42.06,35.58,66.4,101386.58,96773.97,-4.55,4.03,52.78,14.87,3
9307,Accountant,Finance,Japan,2022,35.16,36.38,93.94,91357.44,91878.56,0.57,3.11,33.62,75.75,4
9308,HR Manager,Education,Germany,2026,33.19,32.24,77.04,137738.23,129839.43,-5.73,-3.94,10.39,85.66,2
9309,Data Analyst,Transportation,Canada,2024,66.3,60.45,38.46,81474.78,67417.28,-17.25,-9.54,52.83,15.38,3
9310,Software Engineer,Transportation,USA,2026,5.0,5.45,84.66,127223.13,131420.68,3.3,5.89,10.14,31.95,3
9311,HR Manager,Finance,India,2025,31.7,29.79,80.0,72179.59,89100.01,23.44,10.57,86.08,61.59,2
9312,Truck Driver,Finance,Germany,2025,51.69,55.72,51.55,93408.27,80644.18,-13.66,-4.98,19.03,19.86,3
9313,Teacher,Manufacturing,India,2026,78.66,71.73,51.82,95919.91,90191.77,-5.97,5.79,79.43,73.03,1
9314,Truck Driver,Technology,Japan,2024,93.4,81.62,55.38,126459.63,130006.14,2.8,1.36,34.3,28.08,4
9315,Marketing Specialist,Education,Japan,2025,76.19,70.52,58.42,82811.15,77050.46,-6.96,-3.57,43.95,49.85,4
9316,Software Engineer,Finance,Brazil,2026,10.1,10.62,51.47,66361.24,67304.7,1.42,24.45,85.66,85.54,5
9317,Customer Support Rep,Technology,Canada,2020,93.61,77.41,40.52,90182.28,90875.1,0.77,4.52,17.93,42.85,3
9318,HR Manager,Retail,Japan,2022,22.96,24.64,70.5,134701.68,153591.83,14.02,0.36,59.46,81.23,4
9319,Customer Support Rep,Manufacturing,Canada,2025,30.98,30.52,15.06,124842.66,124494.64,-0.28,12.77,98.67,45.3,2
9320,Mechanical Engineer,Energy,Germany,2023,51.36,56.37,28.08,45942.77,46589.23,1.41,26.22,84.41,4.51,5
9321,Truck Driver,Technology,India,2025,63.13,55.2,61.73,121252.77,119650.49,-1.32,-12.2,47.82,75.49,4
9322,Financial Analyst,Education,UK,2026,51.99,44.1,97.67,139480.5,159386.35,14.27,9.05,11.8,20.15,3
9323,Customer Support Rep,Finance,Japan,2026,78.75,66.35,4.27,103885.91,104584.63,0.67,-3.24,70.92,18.33,3
9324,Software Engineer,Retail,USA,2026,32.81,26.52,26.47,51552.52,49060.19,-4.83,-0.87,82.48,94.98,5
9325,Customer Support Rep,Energy,USA,2020,74.42,61.69,62.82,118093.84,114142.75,-3.35,-1.33,48.55,31.07,1
9326,Financial Analyst,Education,Singapore,2024,46.28,39.45,44.47,117993.63,100852.36,-14.53,3.04,82.19,39.44,5
9327,Truck Driver,Retail,USA,2025,54.76,51.64,28.97,102233.75,108099.8,5.74,-1.65,53.35,88.36,5
9328,Mechanical Engineer,Healthcare,USA,2022,75.72,72.18,15.88,90631.21,85910.76,-5.21,-11.27,43.97,45.05,3
9329,Software Engineer,Education,Japan,2024,34.9,36.68,0.38,60770.44,64009.87,5.33,-3.35,84.91,72.58,2
9330,Financial Analyst,Finance,Brazil,2022,78.23,65.0,46.48,137924.43,151929.75,10.15,-1.08,60.56,97.86,4
9331,Accountant,Transportation,Singapore,2024,35.97,34.78,16.38,49156.82,47831.38,-2.7,15.5,65.84,75.23,1
9332,Teacher,Manufacturing,UK,2022,40.68,48.06,93.82,111614.2,113177.47,1.4,10.93,93.5,12.71,1
9333,Teacher,Finance,India,2024,12.24,12.45,17.52,133180.07,152521.97,14.52,0.73,56.48,52.87,3
9334,HR Manager,Technology,Singapore,2021,57.73,53.93,94.88,78049.21,90355.1,15.77,-2.75,67.26,99.58,4
9335,Financial Analyst,Technology,Brazil,2024,69.52,63.53,10.16,42795.26,41225.66,-3.67,-17.25,67.34,85.77,1
9336,Teacher,Manufacturing,India,2026,79.27,76.37,54.56,102089.68,93300.12,-8.61,6.23,20.35,88.88,1
9337,Accountant,Finance,Japan,2024,57.29,61.39,81.48,40096.99,34072.62,-15.02,-0.01,69.47,21.49,3
9338,Marketing Specialist,Healthcare,Brazil,2021,58.45,55.83,43.94,128161.54,111951.52,-12.65,-2.89,86.52,68.54,2
9339,Customer Support Rep,Manufacturing,India,2021,53.27,53.24,34.79,96145.08,75770.82,-21.19,14.98,61.44,16.12,3
9340,Teacher,Energy,Japan,2021,15.49,15.79,7.05,109304.32,109824.21,0.48,1.14,24.83,24.51,3
9341,Software Engineer,Manufacturing,Brazil,2026,51.42,46.33,17.98,74621.42,71569.56,-4.09,-0.28,88.36,29.52,3
9342,Teacher,Finance,Singapore,2021,29.17,24.81,1.61,49245.46,52412.68,6.43,9.44,80.81,29.61,4
9343,Data Analyst,Retail,India,2021,51.19,56.32,25.86,140478.43,125388.51,-10.74,-8.84,62.42,0.78,3
9344,Accountant,Energy,Japan,2021,31.58,25.89,62.42,102486.44,91151.99,-11.06,7.89,95.01,53.42,2
9345,Customer Support Rep,Education,Japan,2021,63.91,65.04,52.44,142611.35,137440.78,-3.63,29.87,78.98,25.15,4
9346,HR Manager,Healthcare,India,2025,23.44,22.87,1.57,65222.04,76410.98,17.16,-12.42,58.89,36.74,3
9347,Accountant,Technology,Canada,2021,34.03,27.24,88.11,57752.84,57711.63,-0.07,11.01,12.09,25.12,1
9348,Truck Driver,Manufacturing,Japan,2022,86.55,82.25,68.94,103662.08,116765.28,12.64,3.94,13.63,91.24,1
9349,Mechanical Engineer,Energy,India,2024,60.26,69.03,1.69,40175.35,41867.11,4.21,-8.24,18.32,93.15,5
9350,HR Manager,Healthcare,Australia,2020,62.4,70.08,58.39,105713.77,107294.96,1.5,3.98,68.4,41.77,3
9351,Marketing Specialist,Healthcare,Australia,2021,71.72,82.15,0.05,140980.5,125960.21,-10.65,-13.69,17.68,87.76,1
9352,Marketing Specialist,Education,Australia,2025,47.74,55.49,78.08,137757.76,123182.36,-10.58,8.69,87.68,94.75,5
9353,Truck Driver,Energy,Germany,2023,33.49,29.95,62.52,117030.95,90103.03,-23.01,7.16,37.54,66.6,3
9354,Accountant,Energy,Germany,2023,62.12,56.87,32.6,85208.08,95430.85,12.0,3.26,49.32,97.84,5
9355,Mechanical Engineer,Energy,UK,2021,31.77,34.22,75.89,105648.48,91392.59,-13.49,-2.4,64.39,65.86,5
9356,Data Analyst,Transportation,India,2021,18.03,16.85,86.21,127261.5,126508.84,-0.59,28.33,28.08,73.02,5
9357,Accountant,Finance,Germany,2022,74.46,61.5,52.07,135255.85,126102.87,-6.77,14.01,58.74,78.37,1
9358,Data Analyst,Finance,Germany,2025,38.16,32.21,59.05,44137.31,47467.38,7.54,-14.77,99.23,72.69,2
9359,Software Engineer,Finance,USA,2023,21.23,24.43,22.61,76079.02,67911.92,-10.74,22.65,75.66,65.06,3
9360,Customer Support Rep,Education,USA,2021,71.71,69.42,5.51,134724.87,133827.59,-0.67,-2.89,37.17,29.63,3
9361,Teacher,Retail,Brazil,2026,25.86,23.5,95.53,146646.34,159907.37,9.04,31.01,14.35,80.37,3
9362,Data Analyst,Healthcare,Germany,2021,11.94,10.23,42.41,71704.9,60082.53,-16.21,13.13,48.56,62.8,2
9363,Accountant,Manufacturing,UK,2020,64.9,76.49,12.27,52997.0,56618.78,6.83,6.05,50.73,63.39,5
9364,Truck Driver,Manufacturing,Brazil,2026,45.56,51.24,60.53,75817.0,90020.84,18.73,9.1,29.22,34.14,3
9365,Truck Driver,Technology,Canada,2021,42.54,50.37,4.3,36772.94,38834.45,5.61,-16.27,39.6,85.69,5
9366,Data Analyst,Manufacturing,Japan,2020,11.86,11.21,48.8,54259.76,55320.6,1.96,4.08,56.82,86.97,5
9367,Mechanical Engineer,Energy,Brazil,2021,28.86,30.15,76.32,80590.41,88421.38,9.72,8.34,22.67,35.47,4
9368,Marketing Specialist,Healthcare,India,2021,67.67,60.39,55.61,82561.87,92789.9,12.39,17.16,62.06,94.68,1
9369,Teacher,Healthcare,UK,2023,22.27,25.26,48.94,109417.46,104212.89,-4.76,2.35,79.99,25.18,1
9370,Financial Analyst,Technology,Germany,2023,37.32,30.57,65.02,112493.84,100976.45,-10.24,16.81,43.72,38.17,1
9371,Mechanical Engineer,Finance,Germany,2020,19.07,22.49,81.82,47432.37,46366.93,-2.25,9.39,40.2,46.99,4
9372,Financial Analyst,Retail,Canada,2025,25.69,25.34,0.92,135304.39,135346.95,0.03,-7.53,93.59,82.1,5
9373,Financial Analyst,Manufacturing,Brazil,2020,64.33,67.04,43.63,83524.48,81015.51,-3.0,16.29,14.86,66.31,2
9374,Truck Driver,Retail,Japan,2025,72.83,64.89,41.07,98810.89,101713.98,2.94,30.45,42.78,6.88,2
9375,Financial Analyst,Finance,India,2021,11.56,11.37,20.29,142618.66,158264.89,10.97,23.02,46.59,32.95,2
9376,Truck Driver,Technology,Canada,2024,37.59,30.97,63.45,123504.05,128897.67,4.37,11.97,90.73,98.28,3
9377,Teacher,Healthcare,Canada,2026,77.32,80.17,22.42,42762.65,42355.4,-0.95,0.93,77.33,89.08,3
9378,Mechanical Engineer,Retail,USA,2023,43.43,39.85,77.84,90452.2,87858.74,-2.87,5.96,10.82,8.77,4
9379,Software Engineer,Technology,Australia,2021,57.54,57.11,33.53,59915.21,54811.02,-8.52,5.14,65.55,38.05,3
9380,Mechanical Engineer,Healthcare,Germany,2022,70.09,77.22,1.84,49979.77,60487.03,21.02,1.56,74.36,81.62,5
9381,Data Analyst,Finance,Brazil,2020,5.0,4.04,60.05,116859.23,110909.08,-5.09,9.24,97.19,22.94,5
9382,Accountant,Manufacturing,Brazil,2022,27.52,23.72,4.32,127166.89,126993.81,-0.14,3.14,18.28,4.48,1
9383,Accountant,Retail,Japan,2023,75.43,85.24,39.49,85031.25,87551.99,2.96,8.68,72.25,53.66,5
9384,Financial Analyst,Healthcare,Australia,2024,52.55,50.31,52.81,94763.74,91453.22,-3.49,9.53,32.2,21.09,4
9385,Mechanical Engineer,Manufacturing,Japan,2020,50.54,54.49,23.85,111235.38,94847.11,-14.73,15.55,30.68,88.18,3
9386,Teacher,Retail,India,2022,49.88,53.94,92.53,54647.71,50002.21,-8.5,-14.38,30.96,84.04,2
9387,Customer Support Rep,Technology,Japan,2026,30.84,27.62,19.1,144407.01,165069.61,14.31,13.43,19.76,19.4,1
9388,Teacher,Transportation,Singapore,2025,66.69,68.5,4.51,97880.37,86087.01,-12.05,4.14,63.36,17.38,4
9389,Software Engineer,Transportation,Germany,2026,56.8,59.49,87.13,80959.95,94007.09,16.12,5.74,59.16,57.2,2
9390,Data Analyst,Finance,India,2025,38.73,38.6,80.57,88225.4,93770.51,6.29,8.03,58.34,82.18,4
9391,Data Analyst,Finance,Australia,2022,16.93,14.04,68.5,66193.24,61826.17,-6.6,7.1,96.01,51.51,2
9392,Software Engineer,Manufacturing,Japan,2021,5.0,4.95,78.97,133826.29,119617.34,-10.62,3.9,91.56,98.12,1
9393,Customer Support Rep,Retail,USA,2021,29.42,24.46,56.56,94068.05,78005.54,-17.08,13.28,14.53,58.04,4
9394,Truck Driver,Finance,Japan,2020,35.6,33.34,58.24,55018.39,64829.62,17.83,8.53,15.92,61.95,2
9395,Truck Driver,Manufacturing,USA,2023,60.66,50.89,70.63,67306.77,63419.48,-5.78,-3.43,59.16,58.01,1
9396,Financial Analyst,Healthcare,USA,2020,21.88,25.7,32.89,62194.88,60982.74,-1.95,3.39,98.39,67.47,3
9397,Mechanical Engineer,Healthcare,USA,2023,65.09,62.53,41.46,148427.01,139401.64,-6.08,-5.52,27.56,28.26,2
9398,Data Analyst,Transportation,UK,2026,46.45,42.9,87.55,35838.07,39171.52,9.3,1.25,65.92,77.1,3
9399,Truck Driver,Retail,UK,2022,47.66,45.16,88.82,119949.38,104443.01,-12.93,-0.26,19.57,86.18,4
9400,Financial Analyst,Retail,Japan,2021,58.84,61.36,77.66,139798.73,133492.69,-4.51,19.87,25.88,71.38,2
9401,Mechanical Engineer,Education,USA,2026,27.27,30.35,33.87,48812.63,44612.2,-8.61,-4.05,44.09,25.73,4
9402,Mechanical Engineer,Healthcare,USA,2022,25.79,24.67,86.81,38454.7,40531.83,5.4,-12.66,88.7,28.41,2
9403,Teacher,Energy,India,2021,34.41,38.51,37.25,132186.46,161995.58,22.55,-9.6,60.48,11.93,1
9404,Truck Driver,Healthcare,USA,2024,49.85,44.69,68.3,142037.62,141539.56,-0.35,4.75,55.59,39.08,3
9405,Truck Driver,Technology,Germany,2022,27.5,32.14,94.02,132049.54,123651.16,-6.36,1.3,63.32,28.15,3
9406,Software Engineer,Finance,Singapore,2024,14.12,14.92,75.04,93273.91,94580.76,1.4,-15.14,63.98,5.19,3
9407,HR Manager,Education,Singapore,2022,41.07,42.68,12.95,83860.35,91233.62,8.79,1.34,54.04,42.63,4
9408,Financial Analyst,Finance,Japan,2022,27.07,32.03,96.12,74010.59,75355.21,1.82,11.57,80.29,8.98,3
9409,Accountant,Technology,Australia,2022,11.49,11.56,7.59,137004.02,144788.13,5.68,13.47,12.83,45.83,1
9410,Mechanical Engineer,Finance,Australia,2025,15.47,18.12,61.26,48783.87,43888.32,-10.04,6.59,23.11,8.1,3
9411,Teacher,Energy,Canada,2020,71.02,72.32,32.79,30081.34,34254.21,13.87,-25.38,40.29,48.43,5
9412,Accountant,Technology,India,2025,17.05,19.93,25.83,143819.77,160525.4,11.62,4.77,61.95,84.44,4
9413,Truck Driver,Education,Germany,2020,25.71,22.49,35.39,65536.06,64656.01,-1.34,10.7,97.49,65.1,1
9414,Data Analyst,Manufacturing,Canada,2026,58.49,56.01,19.01,36054.92,36581.57,1.46,5.48,20.64,77.18,1
9415,HR Manager,Technology,Australia,2025,35.52,42.53,87.0,57692.04,62170.74,7.76,13.81,78.71,8.28,5
9416,Software Engineer,Transportation,Japan,2020,56.66,51.25,59.04,43848.36,47702.54,8.79,6.26,25.95,85.5,5
9417,Data Analyst,Retail,Canada,2023,30.48,28.31,5.71,93421.24,97954.14,4.85,-9.64,60.27,33.68,3
9418,HR Manager,Retail,USA,2020,69.64,60.82,81.71,54897.48,62349.37,13.57,19.28,33.85,13.92,1
9419,Software Engineer,Retail,USA,2020,49.42,49.79,31.79,68014.51,73924.61,8.69,-1.66,30.4,80.8,3
9420,Teacher,Retail,Australia,2022,18.84,20.79,55.57,44114.35,38765.34,-12.13,9.56,27.47,44.73,5
9421,Truck Driver,Transportation,Brazil,2026,92.5,107.01,82.65,132136.58,101055.61,-23.52,4.49,89.56,8.09,2
9422,HR Manager,Energy,Australia,2021,79.73,81.42,54.05,65033.63,68370.03,5.13,-4.38,42.55,30.24,3
9423,Teacher,Technology,Canada,2024,21.36,21.66,58.83,83168.0,83123.84,-0.05,1.89,34.48,13.86,5
9424,Marketing Specialist,Healthcare,Canada,2023,50.43,53.88,51.88,103715.33,93797.59,-9.56,7.71,29.42,0.95,4
9425,Accountant,Education,Japan,2023,78.73,69.64,81.47,123748.16,118276.5,-4.42,23.04,62.55,18.63,1
9426,Data Analyst,Manufacturing,Brazil,2020,7.43,6.99,82.56,97683.15,101629.35,4.04,7.73,60.45,36.73,4
9427,Marketing Specialist,Education,India,2020,69.9,62.34,2.48,36080.81,39400.92,9.2,6.93,60.78,40.92,5
9428,Data Analyst,Healthcare,India,2026,40.39,43.16,75.85,71676.34,69654.63,-2.82,4.33,68.47,77.67,4
9429,Mechanical Engineer,Healthcare,Australia,2020,45.76,43.5,33.32,107404.6,117903.19,9.77,-11.7,93.43,33.06,5
9430,Data Analyst,Education,Australia,2024,5.0,5.75,27.36,148627.99,144865.99,-2.53,16.78,66.54,27.75,1
9431,HR Manager,Manufacturing,India,2022,15.89,16.06,42.47,146390.17,168049.45,14.8,10.83,22.17,72.37,1
9432,Truck Driver,Finance,Japan,2022,28.94,30.25,83.85,87967.8,85454.1,-2.86,-9.46,85.7,71.44,1
9433,Teacher,Retail,Japan,2026,52.38,56.44,83.42,48223.57,50100.98,3.89,9.34,52.97,40.29,4
9434,Teacher,Manufacturing,India,2025,75.28,84.9,98.87,107010.44,112115.33,4.77,15.99,27.82,1.19,1
9435,Customer Support Rep,Healthcare,Germany,2020,43.4,37.11,87.62,135934.26,132692.43,-2.38,3.65,98.34,85.52,5
9436,Truck Driver,Transportation,Japan,2020,29.84,25.59,26.23,123001.71,133638.94,8.65,19.19,92.1,3.63,2
9437,Mechanical Engineer,Retail,Singapore,2020,21.29,18.65,5.96,104194.52,103278.61,-0.88,-9.7,71.69,59.54,4
9438,Financial Analyst,Retail,Canada,2022,30.31,29.27,33.98,132295.56,123460.36,-6.68,3.78,65.74,19.77,4
9439,Marketing Specialist,Transportation,Canada,2022,33.7,31.38,7.24,144113.59,126851.62,-11.98,6.64,60.02,45.16,5
9440,Marketing Specialist,Healthcare,Canada,2025,34.14,33.76,66.96,53942.67,61216.0,13.48,6.63,30.02,51.55,3
9441,Data Analyst,Manufacturing,UK,2024,67.6,75.73,59.3,119893.62,123743.19,3.21,5.17,25.23,71.96,1
9442,Data Analyst,Manufacturing,Japan,2025,5.0,4.25,72.18,121121.7,119932.95,-0.98,2.28,20.64,89.01,2
9443,HR Manager,Retail,Japan,2025,41.77,40.81,82.39,113444.27,125583.38,10.7,-8.47,58.76,59.58,5
9444,Accountant,Energy,Australia,2024,53.77,44.31,89.51,46833.36,38883.96,-16.97,-1.17,59.84,96.15,1
9445,HR Manager,Retail,Brazil,2024,38.87,40.47,14.11,85562.22,98696.48,15.35,7.65,10.29,53.15,3
9446,Software Engineer,Technology,Canada,2023,51.27,47.78,90.12,123555.33,130750.23,5.82,-3.62,60.55,57.85,3
9447,Financial Analyst,Retail,Singapore,2021,11.04,10.78,78.64,109626.98,128814.72,17.5,11.45,86.59,84.95,5
9448,Accountant,Retail,Brazil,2025,41.92,38.7,36.64,92565.43,94231.02,1.8,-3.12,50.79,75.89,5
9449,Truck Driver,Technology,Japan,2026,44.18,36.51,89.46,38169.23,38151.48,-0.05,12.93,15.07,12.58,2
9450,Truck Driver,Transportation,Japan,2023,62.31,50.24,91.51,125551.82,135580.81,7.99,5.09,33.38,85.34,3
9451,Marketing Specialist,Energy,Germany,2023,66.36,68.53,31.88,96999.77,102386.8,5.55,-6.54,71.06,16.45,5
9452,Software Engineer,Education,Germany,2022,56.44,66.11,7.97,146909.99,132666.13,-9.7,-6.1,14.04,49.74,2
9453,Mechanical Engineer,Finance,India,2026,76.83,66.41,57.69,62934.23,69135.9,9.85,14.05,69.67,14.37,5
9454,Truck Driver,Finance,Singapore,2021,39.47,37.66,99.55,110708.9,102435.31,-7.47,-23.19,93.0,19.64,5
9455,Marketing Specialist,Energy,Canada,2023,32.46,30.78,89.76,123214.27,102394.46,-16.9,13.28,28.2,33.08,4
9456,Truck Driver,Transportation,Singapore,2025,90.06,104.84,42.2,69063.83,68102.32,-1.39,14.96,13.48,34.57,4
9457,Software Engineer,Finance,India,2024,42.51,50.07,42.46,58815.0,55433.09,-5.75,3.5,90.9,3.34,2
9458,Mechanical Engineer,Healthcare,Singapore,2026,10.07,10.53,15.4,65529.15,75128.37,14.65,4.55,44.88,95.71,3
9459,Accountant,Education,Germany,2020,41.72,48.73,45.23,91937.91,92854.43,1.0,7.61,23.44,59.86,4
9460,Teacher,Energy,USA,2024,25.77,23.8,83.82,111857.4,93469.47,-16.44,7.05,12.55,6.33,3
9461,Teacher,Energy,Australia,2024,57.13,55.17,26.25,135564.03,133735.26,-1.35,17.97,34.8,50.72,1
9462,Software Engineer,Education,Singapore,2025,52.7,42.39,61.26,115215.3,109024.08,-5.37,11.01,28.31,21.57,2
9463,Marketing Specialist,Transportation,Japan,2020,75.2,64.4,76.46,148410.05,146612.14,-1.21,11.0,85.54,67.01,3
9464,HR Manager,Energy,Japan,2023,70.79,61.2,76.49,100386.85,117697.41,17.24,8.02,34.58,7.46,1
9465,HR Manager,Technology,Australia,2026,45.15,41.58,25.64,149822.68,140579.61,-6.17,-2.05,40.05,49.7,4
9466,Truck Driver,Technology,UK,2022,85.84,74.73,61.6,74222.85,77509.99,4.43,17.91,81.56,85.51,1
9467,Data Analyst,Education,Australia,2022,63.85,76.51,61.89,106504.32,127183.45,19.42,3.76,32.34,32.72,3
9468,Marketing Specialist,Retail,USA,2025,59.01,52.2,52.14,94634.67,92934.81,-1.8,12.66,28.95,17.39,5
9469,Marketing Specialist,Education,Japan,2026,30.52,27.82,75.02,101246.67,111787.47,10.41,19.58,53.31,92.83,3
9470,Accountant,Education,Singapore,2025,67.22,59.44,42.37,64548.05,59464.06,-7.88,17.44,67.62,29.22,2
9471,Truck Driver,Retail,Canada,2025,37.02,29.75,99.46,56341.34,58524.11,3.87,9.0,31.24,41.56,5
9472,HR Manager,Education,Australia,2025,68.53,73.73,36.99,143896.74,127522.42,-11.38,-1.23,23.2,70.13,3
9473,Truck Driver,Transportation,Singapore,2021,27.03,30.77,30.42,74376.84,78357.75,5.35,10.14,46.0,55.38,2
9474,Mechanical Engineer,Retail,UK,2020,57.54,61.89,53.41,131292.66,134204.61,2.22,7.17,34.14,25.69,3
9475,Software Engineer,Education,Germany,2026,9.79,11.07,6.07,46236.66,49547.7,7.16,1.43,43.99,37.36,1
9476,Truck Driver,Healthcare,Japan,2025,34.46,40.23,76.17,57077.92,54114.08,-5.19,7.98,57.14,25.43,4
9477,Accountant,Healthcare,Japan,2023,69.54,69.85,92.12,100219.75,119719.94,19.46,5.4,80.56,1.53,5
9478,Mechanical Engineer,Energy,USA,2025,46.56,51.69,40.75,35414.36,33620.0,-5.07,0.29,36.06,10.22,5
9479,Marketing Specialist,Retail,UK,2025,13.73,15.77,30.28,99887.04,102755.12,2.87,6.2,48.12,78.95,4
9480,Teacher,Technology,Germany,2023,75.63,62.11,31.74,118830.42,113423.67,-4.55,9.17,38.88,91.06,4
9481,Marketing Specialist,Technology,UK,2026,24.62,28.51,42.25,140175.83,137050.7,-2.23,14.91,92.97,63.27,4
9482,Teacher,Retail,Canada,2024,43.29,43.82,6.33,126910.92,113871.26,-10.27,-4.28,74.39,37.08,2
9483,Marketing Specialist,Retail,Germany,2025,45.99,44.55,50.46,56660.74,58130.51,2.59,14.06,31.03,9.15,3
9484,Software Engineer,Technology,Japan,2024,37.48,37.0,93.25,57684.03,59451.63,3.06,9.39,52.89,87.38,4
9485,Data Analyst,Transportation,Australia,2021,60.33,65.51,10.16,49222.93,41963.75,-14.75,10.31,59.61,56.08,4
9486,Truck Driver,Energy,Brazil,2022,66.1,67.94,37.93,55229.39,50195.61,-9.11,39.95,34.77,5.12,2
9487,HR Manager,Energy,India,2023,24.39,24.89,53.56,46036.73,39762.17,-13.63,23.69,68.83,88.8,3
9488,Marketing Specialist,Finance,India,2023,31.6,29.67,67.68,143898.66,125431.33,-12.83,4.46,94.15,46.98,2
9489,Teacher,Education,USA,2026,42.25,42.92,25.25,124163.21,129397.21,4.22,6.31,28.35,61.91,4
9490,Accountant,Education,UK,2022,46.16,53.45,3.04,121296.1,138177.28,13.92,20.92,88.78,58.98,1
9491,Data Analyst,Transportation,India,2022,50.11,53.04,6.95,43539.6,49053.11,12.66,-6.64,12.38,77.26,4
9492,Marketing Specialist,Energy,Brazil,2020,24.21,24.79,20.12,51116.16,54106.98,5.85,2.7,31.41,4.85,4
9493,Marketing Specialist,Healthcare,Germany,2020,71.76,70.0,62.11,136293.4,146504.08,7.49,11.46,53.21,68.73,4
9494,Software Engineer,Technology,Brazil,2020,67.46,77.98,61.24,40244.71,36419.96,-9.5,1.32,25.0,79.58,2
9495,Customer Support Rep,Retail,USA,2021,33.98,29.76,17.15,74422.39,81955.68,10.12,18.7,75.22,72.68,2
9496,Truck Driver,Retail,Germany,2021,25.21,27.07,68.46,37453.41,34534.39,-7.79,3.65,27.17,48.98,4
9497,Marketing Specialist,Healthcare,Canada,2024,10.84,9.08,8.49,44945.29,45539.23,1.32,-0.31,26.07,86.26,3
9498,Data Analyst,Technology,India,2025,61.94,66.67,6.5,136992.45,119822.12,-12.53,1.8,80.09,34.67,4
9499,Marketing Specialist,Education,India,2020,45.43,49.84,10.11,50346.45,52382.96,4.04,-9.74,26.92,86.55,2
9500,Marketing Specialist,Retail,Singapore,2022,41.4,46.49,97.19,147704.99,135584.38,-8.21,-8.43,15.67,64.56,1
9501,Customer Support Rep,Finance,India,2024,70.09,77.86,94.63,81379.99,95566.15,17.43,-6.6,70.07,44.52,2
9502,Financial Analyst,Energy,India,2022,74.35,61.03,75.64,54953.16,61476.33,11.87,4.84,39.66,89.97,4
9503,Mechanical Engineer,Education,India,2020,41.55,44.92,72.27,61297.62,65649.48,7.1,6.49,12.79,53.13,2
9504,Software Engineer,Manufacturing,Germany,2024,17.25,15.13,23.38,138322.46,117698.2,-14.91,0.79,93.48,32.16,1
